id,candidate_id,position_id,stage,stage_start_date,recruitment_channel,recruitment_cost,notes
0412a805-0a22-4398-addb-afffad5c4732,f495cd86-9271-463a-9684-9aaae33cc821,1b1f9de8-7779-417b-a506-45ca3cfe4def,Cultural interview,2008-06-12,Employee referral,2024,
5768844e-a00a-49be-8fee-28d0309037b3,d957fadb-1654-4258-b07e-2bebe20954ac,1b1f9de8-7779-417b-a506-45ca3cfe4def,Screening,2008-06-15,Employee referral,208,
6e5b162b-1e2d-4b04-8d6d-80aa0a1b13bb,d957fadb-1654-4258-b07e-2bebe20954ac,1b1f9de8-7779-417b-a506-45ca3cfe4def,Interview scheduled,2008-06-17,Job portal,941,
a275a003-b9e1-43d7-9344-7c5f68eaa614,f495cd86-9271-463a-9684-9aaae33cc821,1b1f9de8-7779-417b-a506-45ca3cfe4def,Technical interview,2008-06-23,Job portal,2927,
f282667e-56a2-4e35-a250-425afb9b1628,d957fadb-1654-4258-b07e-2bebe20954ac,1b1f9de8-7779-417b-a506-45ca3cfe4def,Cultural interview,2008-06-23,Other,1702,
f32aef9d-4d66-4878-8d3a-cdbe169ed4b3,ed2cd530-c1e2-486e-823e-ecfafdba015f,1b1f9de8-7779-417b-a506-45ca3cfe4def,Application received,2008-06-29,Other,0,
977f15e2-5fd7-4aee-a886-c7ca91621d5e,d957fadb-1654-4258-b07e-2bebe20954ac,1b1f9de8-7779-417b-a506-45ca3cfe4def,Technical interview,2008-07-08,Job portal,2794,
434286a9-39a5-4ce1-8926-55d97b31ce9a,d957fadb-1654-4258-b07e-2bebe20954ac,1b1f9de8-7779-417b-a506-45ca3cfe4def,Offer extended,2008-07-12,Employee referral,4386,
97d40394-388a-4cdc-86d8-444c44210d77,fe20e7ab-bca7-46bf-92aa-49f814a59171,ca800f48-24a3-4802-9779-138796462142,Application received,2008-07-12,Job portal,0,
7f137c83-efa0-4df6-a11b-59d48c9cc13f,f495cd86-9271-463a-9684-9aaae33cc821,1b1f9de8-7779-417b-a506-45ca3cfe4def,Offer extended,2008-07-14,Company website,4843,
bea4c463-1f50-4850-b906-73ad43ee0d86,ed2cd530-c1e2-486e-823e-ecfafdba015f,1b1f9de8-7779-417b-a506-45ca3cfe4def,Screening,2008-07-20,Job portal,307,
5df0c2bf-3ec2-4610-9f59-e0eb752cdd46,d957fadb-1654-4258-b07e-2bebe20954ac,1b1f9de8-7779-417b-a506-45ca3cfe4def,Offer accepted,2008-07-31,Job portal,5656,
7dc53cda-e054-4e5a-98a9-87fb55580a38,3f38ebfc-28ca-4d9a-aae4-21d1ec5c6a16,1b1f9de8-7779-417b-a506-45ca3cfe4def,Application received,2008-07-31,Job portal,0,
3876a78d-6e97-4b98-b393-b9e8f45830b8,d1d4adc7-2218-4240-90c8-e75fa7a1679b,e5576e0f-883f-4ee7-afc2-543adbd4fdc1,Application received,2008-08-02,Agency,0,
b65d2236-1a20-4178-8d43-dda4e95c892d,a1355fb9-4fe1-4550-84f4-69159cde8c80,ba55a34e-7c02-4224-adb8-e673810d8c8a,Application received,2008-08-03,Agency,0,
bd01acb1-9e38-486f-9da5-c85580be1cf3,fe20e7ab-bca7-46bf-92aa-49f814a59171,ca800f48-24a3-4802-9779-138796462142,Screening,2008-08-06,Job portal,344,
157a6d78-881f-48f9-9295-f898ddc47857,ed2cd530-c1e2-486e-823e-ecfafdba015f,1b1f9de8-7779-417b-a506-45ca3cfe4def,Interview scheduled,2008-08-09,Agency,921,
a728b982-1663-446c-9fbb-cf8715158332,ed2cd530-c1e2-486e-823e-ecfafdba015f,1b1f9de8-7779-417b-a506-45ca3cfe4def,Cultural interview,2008-08-11,Job portal,1984,
f6aebc78-4a9f-464b-9e67-ce79a1698a8e,f495cd86-9271-463a-9684-9aaae33cc821,1b1f9de8-7779-417b-a506-45ca3cfe4def,Offer accepted,2008-08-11,Job portal,6308,
22257df1-32b4-4bd4-b588-9fce61b06889,a1355fb9-4fe1-4550-84f4-69159cde8c80,ba55a34e-7c02-4224-adb8-e673810d8c8a,Screening,2008-08-13,Job portal,373,
71f72941-c6d5-4daa-9c9c-0c401c08e493,d1d4adc7-2218-4240-90c8-e75fa7a1679b,e5576e0f-883f-4ee7-afc2-543adbd4fdc1,Screening,2008-08-15,Agency,287,
f3a9718e-e95b-4033-b22b-e4627c5a0f1e,fe20e7ab-bca7-46bf-92aa-49f814a59171,ca800f48-24a3-4802-9779-138796462142,Interview scheduled,2008-08-17,Other,740,
74e64b96-599c-4cd3-9d6d-9ea3a5a2bbc5,3f38ebfc-28ca-4d9a-aae4-21d1ec5c6a16,1b1f9de8-7779-417b-a506-45ca3cfe4def,Screening,2008-08-18,Company website,269,
c9b5a114-3787-444b-b536-e67f22c6888d,3f38ebfc-28ca-4d9a-aae4-21d1ec5c6a16,1b1f9de8-7779-417b-a506-45ca3cfe4def,Interview scheduled,2008-08-26,Company website,1055,
183d885c-41c7-4372-8b4f-5c66f384b151,a1355fb9-4fe1-4550-84f4-69159cde8c80,ba55a34e-7c02-4224-adb8-e673810d8c8a,Interview scheduled,2008-08-27,Company website,783,
772ec55c-7e48-4cd6-abe7-4fa78c0e6efc,ed2cd530-c1e2-486e-823e-ecfafdba015f,1b1f9de8-7779-417b-a506-45ca3cfe4def,Technical interview,2008-08-29,Company website,2763,
c72fcc31-2f24-4fb8-b205-ab1f84d635f5,ed2cd530-c1e2-486e-823e-ecfafdba015f,1b1f9de8-7779-417b-a506-45ca3cfe4def,Offer declined,2008-08-30,Other,4528,
14f6ac48-07fc-4be1-bcfe-92fa6ad8e20d,d1d4adc7-2218-4240-90c8-e75fa7a1679b,e5576e0f-883f-4ee7-afc2-543adbd4fdc1,Interview scheduled,2008-08-30,Company website,1038,
8f5663cf-3678-4134-b098-92fc15e665ba,3f38ebfc-28ca-4d9a-aae4-21d1ec5c6a16,1b1f9de8-7779-417b-a506-45ca3cfe4def,Cultural interview,2008-08-31,Job portal,1647,
332e2569-663c-42dc-89fd-3c6b7a0dcd27,3f38ebfc-28ca-4d9a-aae4-21d1ec5c6a16,1b1f9de8-7779-417b-a506-45ca3cfe4def,Technical interview,2008-09-10,Job portal,2884,
41256758-93f8-4351-9c5f-5febff1e129b,0331eed2-9b92-48a1-85fa-53b443310f5d,ba55a34e-7c02-4224-adb8-e673810d8c8a,Application received,2008-09-12,Job portal,0,
4d0b0ca6-c150-4e07-9ecf-d315813e07b3,fe20e7ab-bca7-46bf-92aa-49f814a59171,ca800f48-24a3-4802-9779-138796462142,Cultural interview,2008-09-15,Company website,1597,
3adede40-9bbe-49c3-a958-63d4042fe9a5,d1d4adc7-2218-4240-90c8-e75fa7a1679b,e5576e0f-883f-4ee7-afc2-543adbd4fdc1,Cultural interview,2008-09-18,Job portal,1535,
df6d4d86-f7a2-4873-868c-db0fccde323f,a1355fb9-4fe1-4550-84f4-69159cde8c80,ba55a34e-7c02-4224-adb8-e673810d8c8a,Cultural interview,2008-09-19,Other,1890,
d9153418-3c47-4bab-b1a2-5b86d9346904,3f38ebfc-28ca-4d9a-aae4-21d1ec5c6a16,1b1f9de8-7779-417b-a506-45ca3cfe4def,Offer extended,2008-09-22,Job portal,4649,
06c8fcf2-59c0-45ed-bc2c-2bfaa8f6b204,0331eed2-9b92-48a1-85fa-53b443310f5d,ba55a34e-7c02-4224-adb8-e673810d8c8a,Screening,2008-09-27,Job portal,316,
a97c5979-a970-485d-a982-90b1a476c8c9,d1d4adc7-2218-4240-90c8-e75fa7a1679b,e5576e0f-883f-4ee7-afc2-543adbd4fdc1,Technical interview,2008-10-03,Job portal,2700,
348f896c-ab28-465d-9a0d-eab039227290,d38c9088-c5f5-4221-9f34-7d43f6776353,b56c4013-6523-40e5-bc23-4284a1e4b4da,Application received,2008-10-03,Job portal,0,
3967982e-b534-4de0-878d-a60f13ed78dc,d1d4adc7-2218-4240-90c8-e75fa7a1679b,e5576e0f-883f-4ee7-afc2-543adbd4fdc1,Offer extended,2008-10-06,Company website,4651,
583cb434-5bed-47e6-93ea-be81c1b213ce,a1355fb9-4fe1-4550-84f4-69159cde8c80,ba55a34e-7c02-4224-adb8-e673810d8c8a,Technical interview,2008-10-07,Job portal,2838,
0deaf1ff-ae3f-4ec7-a090-7c8b631142b2,4c38c0f3-70de-4007-9c19-ec59805e6e65,1b1f9de8-7779-417b-a506-45ca3cfe4def,Application received,2008-10-08,Company website,0,
afed6d34-a5f9-41ca-87e0-110308cfc017,4c38c0f3-70de-4007-9c19-ec59805e6e65,1b1f9de8-7779-417b-a506-45ca3cfe4def,Screening,2008-10-09,Other,363,
21666950-de0e-4ef9-8758-06e88ad1f33a,b4b53839-7b51-4546-bc49-c18884075286,ba55a34e-7c02-4224-adb8-e673810d8c8a,Application received,2008-10-11,Job portal,0,
8f261485-4197-446a-9cd8-a69e4d501249,fe20e7ab-bca7-46bf-92aa-49f814a59171,ca800f48-24a3-4802-9779-138796462142,Technical interview,2008-10-12,Other,2418,
66040692-ff7c-4e3d-bb99-1df9ebf17775,0331eed2-9b92-48a1-85fa-53b443310f5d,ba55a34e-7c02-4224-adb8-e673810d8c8a,Interview scheduled,2008-10-17,Other,993,
f036b4be-73e7-4c2d-9ae4-2419d51b9e1f,3f38ebfc-28ca-4d9a-aae4-21d1ec5c6a16,1b1f9de8-7779-417b-a506-45ca3cfe4def,Offer accepted,2008-10-20,Employee referral,5353,
39478a29-ce91-4f3d-9e52-8d7bf4ee3e34,a1355fb9-4fe1-4550-84f4-69159cde8c80,ba55a34e-7c02-4224-adb8-e673810d8c8a,Offer extended,2008-10-22,Employee referral,4365,
2e8ebb02-baa3-4051-bd39-06499a94be05,b4b53839-7b51-4546-bc49-c18884075286,ba55a34e-7c02-4224-adb8-e673810d8c8a,Screening,2008-10-23,Job portal,393,
155fe21c-78b3-41d6-8f4b-d9f135a53bc1,4c38c0f3-70de-4007-9c19-ec59805e6e65,1b1f9de8-7779-417b-a506-45ca3cfe4def,Interview scheduled,2008-10-23,Other,805,
09266a8a-6fbc-426c-8b35-66ecbca4e0c0,b4b53839-7b51-4546-bc49-c18884075286,ba55a34e-7c02-4224-adb8-e673810d8c8a,Interview scheduled,2008-10-24,Job portal,1054,
08e63678-f433-41af-92c9-3cdebd293df2,d1d4adc7-2218-4240-90c8-e75fa7a1679b,e5576e0f-883f-4ee7-afc2-543adbd4fdc1,Offer accepted,2008-10-27,Other,5461,
96e7f42f-fde7-4780-adba-8a8c1e64ae44,aaf8aa11-4fea-4b1f-88cf-0758e5ca6009,ca800f48-24a3-4802-9779-138796462142,Application received,2008-10-28,Job portal,0,
f3c50f76-c12d-4df7-a408-309fcdbbd2d0,a1355fb9-4fe1-4550-84f4-69159cde8c80,ba55a34e-7c02-4224-adb8-e673810d8c8a,Offer declined,2008-10-28,Agency,5638,
7e329199-ed35-438b-b482-1695f12651fc,d38c9088-c5f5-4221-9f34-7d43f6776353,b56c4013-6523-40e5-bc23-4284a1e4b4da,Screening,2008-11-01,Company website,205,
3c00eefa-295e-48e8-9b4e-b003e4718d83,aaf8aa11-4fea-4b1f-88cf-0758e5ca6009,ca800f48-24a3-4802-9779-138796462142,Screening,2008-11-02,Job portal,229,
a463f8b1-6d8e-4ca2-8253-9843dcd316bf,f4dcf196-bb84-4edd-8139-c9441912c0e6,1b1f9de8-7779-417b-a506-45ca3cfe4def,Application received,2008-11-02,Job portal,0,
166e8392-0fb0-4f8c-a0e8-3de83b22fab9,82792432-ed64-439f-85f6-202d2db31494,ba55a34e-7c02-4224-adb8-e673810d8c8a,Application received,2008-11-05,Agency,0,
090e0f4f-5c95-4b46-8904-d88c942caec6,4c38c0f3-70de-4007-9c19-ec59805e6e65,1b1f9de8-7779-417b-a506-45ca3cfe4def,Cultural interview,2008-11-06,Agency,1703,
c2bb0ac8-d652-44bc-8576-f28dea26b08f,f4dcf196-bb84-4edd-8139-c9441912c0e6,1b1f9de8-7779-417b-a506-45ca3cfe4def,Screening,2008-11-06,Employee referral,329,
8e8d993a-57ac-41a0-a0d2-3de4382901fa,0331eed2-9b92-48a1-85fa-53b443310f5d,ba55a34e-7c02-4224-adb8-e673810d8c8a,Cultural interview,2008-11-07,Job portal,1532,
ab17f7ae-079a-4e5e-836b-27c7c4395a86,fe20e7ab-bca7-46bf-92aa-49f814a59171,ca800f48-24a3-4802-9779-138796462142,Offer extended,2008-11-07,Employee referral,3950,
219f524d-b3bf-460b-9774-db18e0a57cea,f4dcf196-bb84-4edd-8139-c9441912c0e6,1b1f9de8-7779-417b-a506-45ca3cfe4def,Interview scheduled,2008-11-10,Job portal,1174,
b35ef26d-c28f-44fc-90e4-61fe1837262d,aaf8aa11-4fea-4b1f-88cf-0758e5ca6009,ca800f48-24a3-4802-9779-138796462142,Interview scheduled,2008-11-15,Job portal,691,
7067d952-224e-42c4-925d-c9be11ac04f2,fe20e7ab-bca7-46bf-92aa-49f814a59171,ca800f48-24a3-4802-9779-138796462142,Offer declined,2008-11-16,Agency,5874,
5636e277-eccf-4571-b994-41d1d5bc1111,f4dcf196-bb84-4edd-8139-c9441912c0e6,1b1f9de8-7779-417b-a506-45ca3cfe4def,Cultural interview,2008-11-21,Other,1925,
2c7bcd01-2fe4-4c08-a859-cc0f2b91963b,aaf8aa11-4fea-4b1f-88cf-0758e5ca6009,ca800f48-24a3-4802-9779-138796462142,Cultural interview,2008-11-21,Employee referral,1532,
62068385-56e7-4619-8807-5ee6c48d18c4,4c38c0f3-70de-4007-9c19-ec59805e6e65,1b1f9de8-7779-417b-a506-45ca3cfe4def,Technical interview,2008-11-22,Job portal,2783,
982de5ff-f7a7-4b43-b4b3-fe480acdbabf,b4b53839-7b51-4546-bc49-c18884075286,ba55a34e-7c02-4224-adb8-e673810d8c8a,Cultural interview,2008-11-23,Job portal,1947,
2089fbb1-8145-48c1-a63a-92a066df0526,82792432-ed64-439f-85f6-202d2db31494,ba55a34e-7c02-4224-adb8-e673810d8c8a,Screening,2008-11-24,Job portal,291,
e89025c9-a46f-46e5-a1c1-40e49d35bb97,d38c9088-c5f5-4221-9f34-7d43f6776353,b56c4013-6523-40e5-bc23-4284a1e4b4da,Interview scheduled,2008-11-27,Job portal,806,
9b4708a6-e7ce-4362-9221-7e73a8c35c7b,f4dcf196-bb84-4edd-8139-c9441912c0e6,1b1f9de8-7779-417b-a506-45ca3cfe4def,Technical interview,2008-11-28,Job portal,3221,
1133e5c4-5bf7-4d16-afbf-84fea2a077dd,0331eed2-9b92-48a1-85fa-53b443310f5d,ba55a34e-7c02-4224-adb8-e673810d8c8a,Technical interview,2008-11-30,Job portal,3331,
695dbc8f-dee8-4713-aa39-e63e89050d47,f4dcf196-bb84-4edd-8139-c9441912c0e6,1b1f9de8-7779-417b-a506-45ca3cfe4def,Offer extended,2008-11-30,Other,4252,
463632ed-03e4-4761-bcfd-580df0bf34ca,aaf8aa11-4fea-4b1f-88cf-0758e5ca6009,ca800f48-24a3-4802-9779-138796462142,Technical interview,2008-11-30,Job portal,3190,
ff3e99fb-f2b1-416d-ab03-00ff1597a736,f4dcf196-bb84-4edd-8139-c9441912c0e6,1b1f9de8-7779-417b-a506-45ca3cfe4def,Offer declined,2008-12-04,Job portal,7064,
7546a20c-7748-4c4b-8c10-0c27f18c5fd5,d38c9088-c5f5-4221-9f34-7d43f6776353,b56c4013-6523-40e5-bc23-4284a1e4b4da,Cultural interview,2008-12-06,Employee referral,1957,
16ccd963-3e92-4380-bebd-f96c98e7b2ea,799d4f4b-ba71-4926-a1b2-943bf5e70803,45b743f6-aa8e-4bc9-aac1-4020269a90ea,Application received,2008-12-16,Company website,0,
128229ad-2959-475d-a4bf-74252a857c1a,4c38c0f3-70de-4007-9c19-ec59805e6e65,1b1f9de8-7779-417b-a506-45ca3cfe4def,Offer declined,2008-12-21,Job portal,4354,
dc3b8154-874a-40e3-9ae3-0b939f7fac29,0331eed2-9b92-48a1-85fa-53b443310f5d,ba55a34e-7c02-4224-adb8-e673810d8c8a,Offer declined,2008-12-21,Job portal,5103,
2af5a042-85bc-4371-abe2-f1c0adc1d4b8,b4b53839-7b51-4546-bc49-c18884075286,ba55a34e-7c02-4224-adb8-e673810d8c8a,Technical interview,2008-12-23,Employee referral,2777,
bbaf948e-687e-4bf9-86bb-154b18b39274,d38c9088-c5f5-4221-9f34-7d43f6776353,b56c4013-6523-40e5-bc23-4284a1e4b4da,Technical interview,2008-12-25,Other,2600,
101e910b-7d05-405f-8806-afe3aacaa518,aaf8aa11-4fea-4b1f-88cf-0758e5ca6009,ca800f48-24a3-4802-9779-138796462142,Offer extended,2008-12-29,Employee referral,4565,
9f1b64b9-8dc9-406c-9677-b996d954a4ff,b4b53839-7b51-4546-bc49-c18884075286,ba55a34e-7c02-4224-adb8-e673810d8c8a,Offer extended,2009-01-06,Job portal,4469,
8ffe1645-1735-43f3-9e37-ba80e2fae19a,82792432-ed64-439f-85f6-202d2db31494,ba55a34e-7c02-4224-adb8-e673810d8c8a,Offer expired,2009-01-07,Job portal,999,
3e70f7f6-f76d-4c76-9f18-bc1f918b5300,776090a5-49fa-4738-936d-88593e6b77e2,1b1f9de8-7779-417b-a506-45ca3cfe4def,Application received,2009-01-08,Employee referral,0,
3dd7fff3-7fee-4e2f-9181-0fe24de3af31,799d4f4b-ba71-4926-a1b2-943bf5e70803,45b743f6-aa8e-4bc9-aac1-4020269a90ea,Screening,2009-01-09,Job portal,261,
5c734e4d-e427-44dd-afc2-8683527a9f19,b4b53839-7b51-4546-bc49-c18884075286,ba55a34e-7c02-4224-adb8-e673810d8c8a,Offer accepted,2009-01-11,Other,6194,
1d1c07c3-fc12-4870-ab8c-14003941ad39,ef5a8287-7698-45f2-ade1-e4f6e61a472f,1b1f9de8-7779-417b-a506-45ca3cfe4def,Application received,2009-01-14,Company website,0,
380c8378-057b-464c-88f7-9788b4cd74da,d38c9088-c5f5-4221-9f34-7d43f6776353,b56c4013-6523-40e5-bc23-4284a1e4b4da,Offer extended,2009-01-17,Agency,4256,
5fa228ef-add5-4d70-a2bc-d0a94f134cc9,ef5a8287-7698-45f2-ade1-e4f6e61a472f,1b1f9de8-7779-417b-a506-45ca3cfe4def,Screening,2009-01-18,Job portal,338,
50c1dd98-4370-436e-b977-0c67265d4116,aaf8aa11-4fea-4b1f-88cf-0758e5ca6009,ca800f48-24a3-4802-9779-138796462142,Offer accepted,2009-01-19,Employee referral,6502,
e46d2c61-964d-4f29-8e0e-de6c76f859e8,776090a5-49fa-4738-936d-88593e6b77e2,1b1f9de8-7779-417b-a506-45ca3cfe4def,Screening,2009-01-20,Employee referral,373,
220bb2c3-df3d-4fd8-b641-143fc70472bd,799d4f4b-ba71-4926-a1b2-943bf5e70803,45b743f6-aa8e-4bc9-aac1-4020269a90ea,Interview scheduled,2009-02-01,Company website,1091,
423eae5c-a820-4d49-b918-75282dca68bd,776090a5-49fa-4738-936d-88593e6b77e2,1b1f9de8-7779-417b-a506-45ca3cfe4def,Interview scheduled,2009-02-05,Job portal,970,
f78bd6f8-a4b0-45aa-9ee9-8cab831e8fd2,ef5a8287-7698-45f2-ade1-e4f6e61a472f,1b1f9de8-7779-417b-a506-45ca3cfe4def,Interview scheduled,2009-02-11,Job portal,842,
52a85b84-cb49-4076-b544-84a2f61b9369,d38c9088-c5f5-4221-9f34-7d43f6776353,b56c4013-6523-40e5-bc23-4284a1e4b4da,Offer declined,2009-02-14,Agency,5522,
a5910290-23f1-42bf-b81f-f25298bbdec8,776090a5-49fa-4738-936d-88593e6b77e2,1b1f9de8-7779-417b-a506-45ca3cfe4def,Cultural interview,2009-02-15,Employee referral,1489,
e010e97c-323d-4ad1-b362-05e894050a54,bcf058cd-5c70-44a1-82e1-f93145c6d5f5,f65c0b5e-6d62-49cd-9ee8-5ce67543f1de,Application received,2009-02-16,Job portal,0,
c05e11e4-05de-4718-872c-c8eb5c794fed,ef5a8287-7698-45f2-ade1-e4f6e61a472f,1b1f9de8-7779-417b-a506-45ca3cfe4def,Cultural interview,2009-02-18,Job portal,1604,
f9e08416-a537-4dc7-8a18-a67b6ee2f2ec,bad0995b-50c2-4b01-8876-54c7c73ef1c9,ca800f48-24a3-4802-9779-138796462142,Application received,2009-02-27,Job portal,0,
4cb644e6-bfd2-4dd4-826c-9d0882cdcf75,ef5a8287-7698-45f2-ade1-e4f6e61a472f,1b1f9de8-7779-417b-a506-45ca3cfe4def,Technical interview,2009-02-28,Job portal,2810,
7ef64c0b-c4c0-482d-8942-e762c56ebec7,799d4f4b-ba71-4926-a1b2-943bf5e70803,45b743f6-aa8e-4bc9-aac1-4020269a90ea,Cultural interview,2009-03-02,Employee referral,1737,
b4fd7a8a-2af4-4ac6-9a81-794626285620,bcf058cd-5c70-44a1-82e1-f93145c6d5f5,f65c0b5e-6d62-49cd-9ee8-5ce67543f1de,Screening,2009-03-05,Job portal,296,
742419ce-3d16-4357-8b08-802a0d7cbfd7,ef5a8287-7698-45f2-ade1-e4f6e61a472f,1b1f9de8-7779-417b-a506-45ca3cfe4def,Offer extended,2009-03-09,Company website,4725,
11c273a9-2291-4ad9-b61b-b0646ffbf0e9,bcf058cd-5c70-44a1-82e1-f93145c6d5f5,f65c0b5e-6d62-49cd-9ee8-5ce67543f1de,Interview scheduled,2009-03-11,Company website,965,
f0e4f3e4-5eb3-42ea-a5b3-cb45b5923611,2ca8b7f9-5fcd-43ef-83e3-9d07fe767c2d,45b743f6-aa8e-4bc9-aac1-4020269a90ea,Application received,2009-03-15,Company website,0,
b655c465-c5e9-430e-81cb-1f684ed98d0e,799d4f4b-ba71-4926-a1b2-943bf5e70803,45b743f6-aa8e-4bc9-aac1-4020269a90ea,Technical interview,2009-03-16,Agency,3212,
cf297d91-4298-462c-8b26-590136064d19,776090a5-49fa-4738-936d-88593e6b77e2,1b1f9de8-7779-417b-a506-45ca3cfe4def,Technical interview,2009-03-17,Employee referral,3142,
6d14defd-e83d-4d06-95ba-6802088e2cc6,bad0995b-50c2-4b01-8876-54c7c73ef1c9,ca800f48-24a3-4802-9779-138796462142,Screening,2009-03-18,Company website,270,
77730661-e075-4eef-9e19-1c37a81cae6c,776090a5-49fa-4738-936d-88593e6b77e2,1b1f9de8-7779-417b-a506-45ca3cfe4def,Offer extended,2009-03-19,Job portal,4805,
2088bac5-debc-4704-b054-868f1d90616d,ef5a8287-7698-45f2-ade1-e4f6e61a472f,1b1f9de8-7779-417b-a506-45ca3cfe4def,Offer accepted,2009-03-23,Job portal,5638,
9a57142e-58fb-4ac9-aa4e-93ffb12ec8cc,bad0995b-50c2-4b01-8876-54c7c73ef1c9,ca800f48-24a3-4802-9779-138796462142,Interview scheduled,2009-03-24,Job portal,964,
426dc937-71b8-4e93-8f11-5abb4ca47110,bcf058cd-5c70-44a1-82e1-f93145c6d5f5,f65c0b5e-6d62-49cd-9ee8-5ce67543f1de,Cultural interview,2009-03-26,Job portal,2005,
ff4dfa78-bd7b-4248-a117-54f5435a5ceb,2ca8b7f9-5fcd-43ef-83e3-9d07fe767c2d,45b743f6-aa8e-4bc9-aac1-4020269a90ea,Screening,2009-03-26,Agency,250,
8006e0c5-e3ca-4cc7-af0d-34715fc2d09b,2ca8b7f9-5fcd-43ef-83e3-9d07fe767c2d,45b743f6-aa8e-4bc9-aac1-4020269a90ea,Interview scheduled,2009-04-01,Job portal,910,
4e9d78d2-1f1b-487e-87ae-c16498422db4,bad0995b-50c2-4b01-8876-54c7c73ef1c9,ca800f48-24a3-4802-9779-138796462142,Cultural interview,2009-04-01,Job portal,1981,
5600903a-7007-4550-9695-163a225ad8df,2ca8b7f9-5fcd-43ef-83e3-9d07fe767c2d,45b743f6-aa8e-4bc9-aac1-4020269a90ea,Cultural interview,2009-04-05,Company website,2011,
6ca09d71-5b35-429f-a71d-d0a943ed3969,776090a5-49fa-4738-936d-88593e6b77e2,1b1f9de8-7779-417b-a506-45ca3cfe4def,Offer accepted,2009-04-06,Job portal,6940,
99a2dd5e-aef7-4688-bf3d-5c02c35bc311,799d4f4b-ba71-4926-a1b2-943bf5e70803,45b743f6-aa8e-4bc9-aac1-4020269a90ea,Offer extended,2009-04-15,Employee referral,4335,
33ce34ca-e2db-4238-8af4-264b3b5784b5,2ca8b7f9-5fcd-43ef-83e3-9d07fe767c2d,45b743f6-aa8e-4bc9-aac1-4020269a90ea,Technical interview,2009-04-17,Job portal,2957,
7224e4e4-16d1-4705-b9df-ed84450cd25e,bad0995b-50c2-4b01-8876-54c7c73ef1c9,ca800f48-24a3-4802-9779-138796462142,Technical interview,2009-04-24,Job portal,3449,
30a8484c-c418-4cac-95dc-87e024e74833,bcf058cd-5c70-44a1-82e1-f93145c6d5f5,f65c0b5e-6d62-49cd-9ee8-5ce67543f1de,Technical interview,2009-04-25,Job portal,2699,
56b8ed4a-3a04-4b19-8438-66091aabdc72,2ca8b7f9-5fcd-43ef-83e3-9d07fe767c2d,45b743f6-aa8e-4bc9-aac1-4020269a90ea,Offer extended,2009-04-29,Job portal,5011,
18ab9700-9965-4522-b5b8-cad1d229d12e,799d4f4b-ba71-4926-a1b2-943bf5e70803,45b743f6-aa8e-4bc9-aac1-4020269a90ea,Offer accepted,2009-05-03,Agency,6444,
6f4b5939-77fb-404a-a1c0-c7aea22378aa,bad0995b-50c2-4b01-8876-54c7c73ef1c9,ca800f48-24a3-4802-9779-138796462142,Offer declined,2009-05-06,Agency,4244,
174cff66-ecf6-440e-824d-ff208111f68e,a66d4e3d-d1e9-4a94-b98b-a2e8bc80b327,ba55a34e-7c02-4224-adb8-e673810d8c8a,Application received,2009-05-12,Company website,0,
5157596a-bb39-4a16-b9b0-ff083d864e6e,bcf058cd-5c70-44a1-82e1-f93145c6d5f5,f65c0b5e-6d62-49cd-9ee8-5ce67543f1de,Offer extended,2009-05-15,Company website,5501,
d4714586-2e89-44c4-843b-ea981e93f061,0c4912c8-f9ca-4df2-bbd3-aaf2ac05994b,45b743f6-aa8e-4bc9-aac1-4020269a90ea,Application received,2009-05-26,Agency,0,
c1d29ae6-5b00-4a3b-84ca-202c8c808ada,2ca8b7f9-5fcd-43ef-83e3-9d07fe767c2d,45b743f6-aa8e-4bc9-aac1-4020269a90ea,Offer accepted,2009-05-27,Agency,5769,
9e45e324-a78e-4431-a2b1-f63cb82cd9e9,bcf058cd-5c70-44a1-82e1-f93145c6d5f5,f65c0b5e-6d62-49cd-9ee8-5ce67543f1de,Offer accepted,2009-06-09,Job portal,5634,
ba8b2bb6-7ab1-432e-9f6c-0cde8f8962a5,a66d4e3d-d1e9-4a94-b98b-a2e8bc80b327,ba55a34e-7c02-4224-adb8-e673810d8c8a,Screening,2009-06-11,Job portal,364,
b6d47084-cbff-4422-a4b3-b0b5fac2a297,775e5f6e-67c3-461f-9fed-cdfe1ef31745,1b1f9de8-7779-417b-a506-45ca3cfe4def,Application received,2009-06-20,Employee referral,0,
c1c43ce0-bac6-4cb5-9b09-f6b859315daa,0c4912c8-f9ca-4df2-bbd3-aaf2ac05994b,45b743f6-aa8e-4bc9-aac1-4020269a90ea,Screening,2009-06-23,Job portal,355,
16b15f5d-0ab5-48a0-8c35-8475bb04fee4,a66d4e3d-d1e9-4a94-b98b-a2e8bc80b327,ba55a34e-7c02-4224-adb8-e673810d8c8a,Interview scheduled,2009-06-24,Job portal,967,
0ef0e48e-e068-4b0c-88b8-62374cfd2baa,775e5f6e-67c3-461f-9fed-cdfe1ef31745,1b1f9de8-7779-417b-a506-45ca3cfe4def,Screening,2009-06-24,Job portal,315,
728d0a6a-d746-4fb3-a25a-553224ff2118,a66d4e3d-d1e9-4a94-b98b-a2e8bc80b327,ba55a34e-7c02-4224-adb8-e673810d8c8a,Cultural interview,2009-07-01,Agency,1438,
